Tipo,NCM,Descricao,Valor Total
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,30045090,"GRIPINEW 250MG 6 CPR.",7.0
Monofasico,30042031,"RIFOTRAT SPRAY 20ML",22.0
Monofasico,30042052,"CEFALEXINA 500 MG 1 BL X 10 CPR",36.0
Monofasico,33051000,"SH. SEDA 325 ML COCRIACOES",12.99
Monofasico,33059000,"COND SEDA BABOSA+OLEOS",14.99
Monofasico,33051000,"SH SEDA CACHOS DEFINIDOS 325 ML",12.99
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",40.0
Monofasico,30049079,"ARTRITEC 15MG C/ 10 CPR (P)",14.0
Monofasico,30049099,"DIOSMIN 900+100MG C/30 COMP-OUTROS",148.7
Monofasico,30049039,"DEGEN 15000UI C/4 CAPS BIOLAB",76.0
Monofasico,30049039,"BENZIFLEX LIS 125/5MG C/15",37.78
Monofasico,30044990,"DORFLEX 24CP",17.6
Monofasico,30049037,"TORSILAX C/30 CP (-) NEO",20.0
Monofasico,30049069,"SAND DOURADA COM BRILHO VIZZANO 36",149.99
Monofasico,30049045,"PACO C/24CP",54.0
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",8.0
Monofasico,30049059,"FORXIGA 10MG C 30COMP",230.96
Monofasico,30039083,"DEXCLORF+BETAMETASONA XPE C/ 120 ML",15.83
Monofasico,30049039,"DRAMIN B6 GTS C/ 30 ML",24.21
Monofasico,30049029,"CETOPROFENO TEU 20MG 20ML",15.0
Monofasico,30049099,"ESTOMAZIL ABACAXI 100GR",24.1
Monofasico,30049099,"SORINE INF GTS 30ML (NOVO)",17.53
Monofasico,30049069,"DIPIRONA",8.0
Monofasico,33059000,"TINT. MAXTON 1.0 (TAG)",14.5
Monofasico,30049069,"OMEPRAZOL 20MG CAPS C/56 TEUTO",20.0
Monofasico,30043939,"FORMULA",37.0
Monofasico,30049069,"CLONAZEPAM 2MG C/30CP",10.0
Monofasico,33059000,"CR PENT SEDA BOOM 350ML-FR DEFINICAO(E)",11.99
Monofasico,33059000,"OLEO CAP MAGICO DABELLE 75ML MULTIPROTETOR SPRAY(E",29.99
Monofasico,30049069,"PRESSAT ANLODIPINO 5MG",78.43
Monofasico,30043939,"FORMULA",121.0
Monofasico,30043999,"BUSONID SUS NAS AQU 50MCG 120DS 6ML R BIO",40.95
Monofasico,33043000,"ESM IMPALA CIGANA 7,5 ML",4.99
Monofasico,33043000,"ESMAL. IMPALA",4.99
Monofasico,33043000,"DIAMANTE ESTRELA ESMALTE GLITTER HITS 8ML",6.99
Monofasico,30043981,"PURAN T4 50MCG CX 30 COMP",19.9
Monofasico,30049069,"SAND DOURADA COM BRILHO VIZZANO 36",149.99
Monofasico,30049069,"SAND COM GLITTER DORADA VIZZANO 36",139.99
Monofasico,30032029,"AZITROMICINA 500 MG C/ 5 CPR GEN-GL",59.4
Monofasico,30049079,"NIMESULIDA 100M C/12",10.0
Monofasico,30049079,"NITAZOXANIDA 500MG",157.5
Monofasico,30049039,"CICLOBENZAPRINA 10MG 30CP [G] Lote(s): A216-025/21",20.0
Monofasico,30049069,"UNHA POSTICA INFANTIL C 12",5.99
Monofasico,30049099,"VENLAFAXINA 75MG X 30CPS GEL DUR",38.7
Monofasico,30049069,"VENLAFAXINA 150MG X 30CPS GEL DUR",54.0
Monofasico,33059000,"MASC FL BANHO DE PEROLA LOIRO 250G",35.99
Monofasico,30049099,"VENLAFAXINA 75MG X 30CPS GEL DUR",39.0
Monofasico,30049067,"ENALAPRIL 20MG GEN 30 CPR-BEF",30.0
Monofasico,30049039,"MUSCULARE 10 MG 15 CP S EUR",22.84
Monofasico,30049069,"ESOP 20MG C/28 CPS",58.0
Monofasico,30049029,"ESTOMAZIL ABACAXI",7.0
Monofasico,30049069,"DORALGINA C/20CP (NQO)",18.0
Monofasico,30049099,"ENGOV C/6 COMP.",9.99
Monofasico,33043000,"REMOVEDOR DE ESMALTE C/ ACETONA 200ML",8.49
Monofasico,30049069,"ELASTICO COLORIDOS",4.99
Monofasico,30044990,"ENXAK COMP. C/12 CAZI",20.0
Monofasico,33059000,"AGUA OXIGENADA CREMOSA V 30",5.98
Monofasico,33059000,"DESCOLOR. PO CARE LISS C/PROT.SOJA 50GR",5.99
Monofasico,30049049,"TORSILAX C/ 12 CP (-) NEO",12.0
Monofasico,30049045,"RESFEDRYL C/20 (PARAC+ASSOC) CIENCE",15.0
Monofasico,30049069,"OMEPRAZOL TEU 20MG C/28 CAPS",12.0
Monofasico,30039079,"CLOTRIMAZOL 10MG/G",14.81
Monofasico,34012010,"SAB. INTIMO TOPZ 200ML FEMININO",21.99
Monofasico,30049077,"BETRICORT PDA C/ 30 G - GEOLAB",18.92
Monofasico,30049029,"SONRISAL ENC C/2 COMP",15.829999999999998
Monofasico,30049045,"INFRALAX 30 CPR",18.0
Monofasico,30049069,"OMEPRAZOL TEU 20MG C/28 CAPS",12.0
Monofasico,33051000,"SH. PANTENE 400ML LISO EXTREMO - 11088",35.99
Monofasico,30049029,"ARTROSIL 160MG CPS 1X10-ETICO",31.81
Monofasico,30049099,"DORILAX DT 450/50/35 C/12CP",8.19
Monofasico,33072010,"DESOD REXONA",18.99
Monofasico,33059000,"CR. PENT. SEDA 300ML COCRIACOES",9.99
Monofasico,33072010,"DESOD AER DOVE GO FRESH ROMA",21.99
Monofasico,34011190,"SAB. DOVE 90GR",9.98
Monofasico,33072090,"LOCAO HID. NIVEA 200ML",22.99
Monofasico,30066000,"CICLO 21 PONDERADO",10.65
Monofasico,30049069,"CH CARTAGO MARROM 39",69.99
Monofasico,30049099,"ENGOV C/6 COMP.",9.98
Monofasico,30049069,"NEOSALDINA C/10",17.06
Monofasico,30049069,"RISPERIDONA 2MG C 30 CP",43.0
Monofasico,30039079,"LORATAMED XPE C/ 100 ML",17.0
Monofasico,33059000,"TINT. LIGHT COLOR 2 TAG",20.9
Monofasico,30049099,"MARESIS BABY 0,9% JATO",51.97
Monofasico,33059000,"MASC CAP GOTA DOURADA CAB CACHEADOS 1KG *(1,2,3)",38.99
Monofasico,33049100,"BLUSH COMPACTO RUBY ROSE STAY FIX",24.99
Monofasico,30049039,"PREGABALINA 150 MG CAPS BL X 30",35.0
Monofasico,30049024,"AAS PROTECT 100MG 30CPR",23.16
Monofasico,33059000,"PO DESC LIGHTER 300G AMETISTA POUCH",22.99
Monofasico,33059000,"AGUA OX FARMA",2.99
Monofasico,33059000,"AGUA OX FARMA",2.99
Monofasico,33059000,"CR TRAT SKALA 1KG FRUT MELANCIA",12.78
Monofasico,30049099,"SIMETICONA 75MG/ML GTS 15ML AIR",10.0
Monofasico,30049029,"SAL DE FRUTA ENO ENV C/2 TRADICIONAL",4.65
Monofasico,30049029,"SAL DE FRUTA ENO GUARANA ENV. C/ 2",4.65
Monofasico,30049069,"NEOSALDINA C/ 4 CP",7.97
Monofasico,30043999,"BUSONID SUS NAS AQU 50MCG 120DS 6ML R BIO",41.0
Monofasico,30049069,"NEOPIRIDIN SPRAY GARGANTA 50ML",30.0
Monofasico,30049099,"ENGOV C/6 COMP.",9.99
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",4.0
Monofasico,33059000,"CR PENT KOLENE 500ML CRONOGRAMA(E)*",17.31
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",2.0
Monofasico,30041012,"AMOXICILINA 500MG 21CPS. GEN.",24.65
Monofasico,30049079,"NIMESULIDA 100MG C 12 CPO",5.0
Monofasico,33059000,"SPRAY S LINE 0240ML SOS BOMBA FORCA ENGROSSAMENTO",24.99
Monofasico,30049069,"CILIOS POSTICOS LOLA BUNNY",9.99
Monofasico,30049099,"DORIL C/6 COMP",7.970000000000001
Monofasico,30043981,"PURAN T4 75MCG CX 30 COMP",21.63
Monofasico,30044990,"ENXAK COMP. C/12 CAZI",22.18
Monofasico,30049067,"HIXIZINE FR. C120ML",56.25
Monofasico,33079000,"SORO FISIOLOGICO",5.99
Monofasico,33043000,"ACETONA FARMAX 100 ML (DAR BAIXA NO TAG)",4.49
Monofasico,30049059,"JARDIANCE 25MG C/30CP",242.86
Monofasico,30049059,"CISTEIL XPE AD 120ML(ACETILCISTEINA)-GEOLAB",32.0
Monofasico,30039083,"DEXCLORF+BETAMETASONA XPE C/ 120 ML",15.83
Monofasico,30049099,"LIXA AMARELA LARGA P UNHA",0.7
Monofasico,30049069,"PAPETE BRANCO PFF CRISTAL 36",127.99000000000001
Monofasico,33059000,"CR PENT S LINE 0300ML SOS CACHOS KIDS NUTRICAO(E)*",22.79
Monofasico,33051000,"SH S LINE 0300ML SOS CACHOS KIDS NUTRICAO(E)*",22.99
Monofasico,33059000,"COND S LINE 0300ML SOS CACHOS KIDS NUTRICAO(E)*",25.99
Monofasico,30049099,"SENNA ALMEIDA PRADO 46 60CPR MGL",36.0
Monofasico,30049059,"SINVASTATINA 20MG C/30 COMP NOVA QUIMICA",28.0
Monofasico,30049039,"DRAMIN B6 C/10 CP",19.98
Monofasico,30042069,"TOBRAMICINA 3MG/ML SOL OFT. VD 05ML N.Q GENERICO",20.0
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",8.0
Monofasico,30049069,"BOLA COURO SINTETICO",29.99
Monofasico,30049049,"GLIFAGE XR 1GR CPR 1X30-ETICO",56.04
Monofasico,33059000,"ISAKIDS KIT SH+COND TODOS TIPOS CABELO UNICORNIO C",23.49
Monofasico,34011190,"TOALHA UMED PIQUITINHO",12.99
Monofasico,33043000,"ESMAL. IMPALA",4.99
Monofasico,30049045,"RESFEDRYL C/5 COMP",4.0
Monofasico,30049069,"CLONAZEPAM(B1) 2MG 30CPR GEO",20.0
Monofasico,30049099,"ALENIA 12+400MCG C/60CAP",119.30999999999999
Monofasico,30044990,"DORFLEX ENV. C/ 10 CRP",7.6
Monofasico,30049079,"DULOXETINA 60MG C/30 CP",68.0
Monofasico,30049069,"QUETIAPINA 50MG C 30CP",100.0
Monofasico,30049039,"PREGABALINA 75 MG CAPS BL X 30",60.0
Monofasico,33059000,"CR SKALA AMIDO DE MILHO 2 EM 1",12.79
Monofasico,30066000,"MOLIERI 20 3+0,02MG 24CPR",71.2
Monofasico,30066000,"NEOVLAR 0,25+0,05 MG CR X 1CT (63 CR)",24.19
Monofasico,30049069,"DORALGINA C/20CP (NQO)",18.0
Monofasico,30049029,"SAL DE FRUTA ENO LARANJA 100GR",29.22
Monofasico,30042069,"TOBRAMICINA 3MG/ML SOL OFT. VD 05ML N.Q GENERICO",23.68
Monofasico,30049099,"LACRIFILM COL 10ML-ETICO",30.61
Monofasico,30043210,"DIPROSPAN INJ C/1X1 ML POS.",48.15
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30049099,"GOTAS DO ZECA NUTRI NATURAL 100ML",14.99
Monofasico,33059000,"TINT. NUTRISSE KIT 067 TAG",26.99
Monofasico,30042052,"CEFALEXINA 500 MG 1 BL X 10 CPR",18.0
Monofasico,30066000,"IUMI 3MG+20MCG 24 COMP",74.02
Monofasico,33051000,"Sh Tresemme Brilho Lamelar 650ml / Unilever / *(1,",31.99
Monofasico,33059000,"OLEO CAP DABELLE O.MAGICO ARGAN 45ML",22.99
Monofasico,30049079,"DULOXETINA 60MG C/30 CP",68.0
Monofasico,33051000,"SH. PANTENE 400ML",33.99
Monofasico,33059000,"TINT. NUTRISSE 30",26.99
Monofasico,30049059,"XANTINON 10x10 COMP-OUTROS",5.79
Monofasico,30049045,"RESFEDRYL C/20 (PARAC+ASSOC) CIENCE",14.9
Monofasico,30049079,"NIMESULIDA 100MG C 12 CPO",4.97
Monofasico,30049069,"DIPIRONA",3.98
Monofasico,30049067,"DROPROPIZINA 3MG/ML XPE 120ML",16.88
Monofasico,30049069,"GLOSS BIGMOUTH 4ML",14.259999999999998
Monofasico,30049069,"ALOFF XPE 60ML EURO %DN:0.00",47.14
Monofasico,33072010,"DESOD AER DOVE CLINICAL CLEAN ORIG WOMAM 150ML *(",21.99
Monofasico,33072010,"DESO AER DOVE ORIGINAL 150ML",21.99
Monofasico,30066000,"NOCICLIN 21CPR",12.37
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",8.0
Monofasico,30049073,"PIROXICAM NEO 20MG C/10 CAPS",12.93
Monofasico,30049049,"TORSILAX C/ 12 CP (-) NEO",11.07
Monofasico,33043000,"REMOV. ESM FARMAX 100ML VIT E",5.49
Monofasico,96032100,"ESC ORAL-B 123 C/3",14.99
Monofasico,30043999,"CORTICORTEN 5MG CPR C/20-NQ",14.0
Monofasico,30045050,"DPHAR 50.000UI 8 CPS (COLECALCIFEROL) (PHARL)",40.0
Monofasico,30049069,"LABIRIN XR 48MG 30CPR",84.76
Monofasico,30049069,"FLUXON 75 MG C/ 30 CP (CINARIZINA)",20.71
Monofasico,30049079,"INDAPAMIDA 1,5 MG",22.0
Monofasico,30049079,"VENAFLON 450+50MG C/30 CP REV (-)TEU",50.0
Monofasico,30049069,"QUADRIDERM CREME C/ 20 GRS NEG.",59.87
Monofasico,30049099,"NISTATINA+OX ZINCO GMD POM 60G",18.0
Monofasico,30049029,"SONRISAL ENC C/2 COMP",11.16
Monofasico,96032100,"ESC D COLGATE TRIPLA ACAO L2P1*",16.99
Monofasico,33051000,"SHP SEDA (TAG)",12.99
Monofasico,33051000,"SHP SEDA (TAG)",12.99
Monofasico,30043981,"PURAN T4 125MCG CX 30 COMP",22.4
Monofasico,30049029,"IBUPROFENO 100MG/ML GTS FRS. 20ML",12.0
Monofasico,30049069,"MAXALGINA GTS FR C/ 20 ML (-)",5.0
Monofasico,30049079,"NIMESULIDA 100MG C 12 CPO",5.0
Monofasico,30049099,"ESTOMAZIL S/SABOR PT 100G",24.0
Monofasico,30049069,"ATIP XR 50MG C/ 30CP",346.02
Monofasico,30049069,"STILNOX CR 12,5MG 28CPR LP B1",298.34
Monofasico,30049069,"CLONAZEPAM(B1) 2MG 30CPR GEO",24.0
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",16.0
Monofasico,30049037,"TANDRIFLAN C/30 COMP",16.12
Monofasico,30049069,"NEOSALDINA C/20 CP",30.410000000000004
Monofasico,30049037,"BELFAREN 50MG C 20",4.47
Monofasico,33043000,"ESMAL. IMPALA",4.99
Monofasico,30049099,"SIMETICONA 75MG/ML GTS 15ML AIR",10.0
Monofasico,30049039,"DRAMIN 50MG CAPSGEL C 01CP",4.0
Monofasico,33051000,"SH OX LONGOS 200ML 1UN X 200ML",16.99
Monofasico,33059000,"COND OX LONGOS 200ML 1UN X 200ML",19.99
Monofasico,33059000,"CR TRAT SKALA 1KG FRUT MELANCIA",12.79
Monofasico,33059000,"CR SKALA 1000G DIVINO POTAO COND",12.79
Monofasico,30049069,"DORALGINA C/4 COMP",4.0
Monofasico,30044990,"ENXAK COMP. C/12 CAZI",20.0
Monofasico,30049069,"RITALINA 10MG C/30 COMP",53.71
Monofasico,30049069,"SAND COM GLITTER VIZZANO 39",139.99
Monofasico,33043000,"ESM IMPALA S/BL COL.5 DESTINOS",5.0
Monofasico,33043000,"ESM IMPALA CL 7,5ML ALLURE CREM*(E)*",5.0
Monofasico,30049069,"SAND BRANCA MOLECA SALTO BAIXO 35",124.99
Monofasico,30049069,"SAND COM GLITTER DORADA VIZZANO 35",139.99
Monofasico,30043210,"DIPROSPAN INJ C/1X1 ML POS.",48.15
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,33059000,"COR E TON LOURO SUPER PLATINADO 12.111",36.0
Monofasico,30049069,"NEOCOPAN COMPOSTO 20 CO",18.21
Monofasico,30043939,"FORMULA",43.0
Monofasico,30049062,"KAOSEC 2 MG C/4 COMP",2.0
Monofasico,30049039,"NEVRALGEX C/ 30 CP",18.0
Monofasico,30049059,"DIEVARI 900+100MG C/30COMP REV-OUTROS",133.69
Monofasico,30049069,"CLARIL OFT 15ML",21.349999999999998
Monofasico,30049079,"MELOXICAM INJ 1,5ML UND",10.0
Monofasico,30043999,"BETAMETASONA+FOSF DISSODICO DE BETAMETASONA",20.0
Monofasico,33059000,"DESCOLOR. LISS 020G PROTEINA SOJA",3.99
Monofasico,33051000,"SHAMPOO PANTENE 300 ML COLAGENO(E)",33.99
Monofasico,30049029,"SAL DE FRUTA ENO LARANJA 100GR",29.22
Monofasico,33043000,"ESM RISQUE GEL TOP COAT FIXADOR 9,5ML",15.99
Monofasico,30049099,"LIXA AMARELA LARGA P UNHA",2.8
Monofasico,30049069,"MONTELUCASTE DE SODIO",56.0
Monofasico,30049045,"INFRALAX 30 CPR",18.0
Monofasico,30049049,"GLIFAGE XR 500MG",10.0
Monofasico,30049067,"ENALAPRIL 10MG C/30 COMP BELFAR",8.0
Monofasico,33051000,"SHP SEDA (TAG)",12.99
Monofasico,33059000,"COND. SEDA COCRIACOES (TAG)",14.99
Monofasico,33043000,"PIRANHA MEDIA DE METAL C/STRASS",12.99
Monofasico,30049069,"PIRANHA DE FERRO GRANDE",19.99
Monofasico,30049069,"PIRANHA DE FERRO GRANDE",19.99
Monofasico,33049910,"HIDRATANTE BABY SARK 200ML ISABABY",12.99
Monofasico,30049069,"QUADRIDERM POM 20G-ETICO",54.0
Monofasico,33051000,"SH. JOHNSONS BABY 200ML",21.99
Monofasico,30044990,"BUSCOPAN COMP 20CP",23.4
Monofasico,30049099,"TADALAFILA 20MG 1 BL X 4 COMP",10.0
Monofasico,33072010,"DESD AERO",18.99
Monofasico,33072010,"DESOD AER REXONA WOMWN ANTIBACT 150ML",18.99
Monofasico,30049069,"KIT LOSARTANA C 3 UNID",9.99
Monofasico,30049029,"CETOPROFENO TEU 20MG 20ML",15.0
Monofasico,30049069,"OMEPRAZOL 20MG CAPS C/56 TEUTO",20.0
Monofasico,30049069,"MAQUINA DE CORTAR CABELO E BARBA",51.99
Monofasico,30049069,"DOMPERIDONA 10MG C/30 GERMED GEN",15.0
Monofasico,30049069,"GINO CANESTEN 2% CR VAG 20G APL 1X3 NEUTRO",81.25
Monofasico,33059000,"MASC CAPILAR S LINE MEU LISO 300G",33.0
Monofasico,30049029,"BUPROVIL 600 MG C/20 CPM",9.99
Monofasico,30049069,"NEOSALDINA C/10",18.99
Monofasico,30049099,"NEOSORO SOL NASAL AD FR C/ 3 (-) NEO",8.0
Monofasico,30049049,"JARDIANCE DUO 12,5 MG+850 MG 60CPR SN",254.70000000000005
Monofasico,30049029,"DIPIRONA MONOIDRATADA 1G 10 COMPR VITAMEDIC",15.0
Monofasico,33059000,"TINT. COR&TON 2.0 (TAG)",17.99
Monofasico,33043000,"ESM IMPALA SONHO PEROLADO 7,5 ML",4.99
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.49
Monofasico,33043000,"Esm.Impala Cor da Moda Transp.Leve e Sua..7,5ml",4.99
Monofasico,33043000,"REMOV MARCIA 100ML A BASE ACETONA* *",3.99
Monofasico,33059000,"DESCOLOR. LISS 020G PROTEINA SOJA",3.99
Monofasico,30049069,"ALOPURINOL 300MG C/30",22.0
Monofasico,30049045,"RESFEDRYL C/20 (PARAC+ASSOC) CIENCE",15.0
Monofasico,30049029,"BUPROVIL 600 MG C/20 CPM",15.0
Monofasico,30049069,"PRESILHA INFANTIL PAR",7.99
Monofasico,30049099,"TORSILAX C/4 COM",4.0
Monofasico,33043000,"REMOVEDOR DE ESMALTE C/ ACETONA 200ML",8.49
Monofasico,33043000,"DIAMANTE ESTRELA ESMALTE GLITTER HITS 8ML",6.99
Monofasico,30066000,"MICROVLAR C 21 DRG",10.0
Monofasico,30041012,"AMOXICILINA 400 FR100ML EMS",90.0
Monofasico,33059000,"CR PENT S LINE 1000G DEFINICAO EXTRAORDINARIA(E)*",44.99
Monofasico,30049066,"NITRATO DE MICONAZOL CREME DERM.20MG 28GR",12.0
Monofasico,30039069,"SINVASTATINA 20MG C/ 30",12.0
Monofasico,30043981,"PURAN T4 50MCG CX 30 COMP",19.88
Monofasico,30049069,"KIT PULSEIRAS INF MORANGUINHO C 4",11.99
Monofasico,30049069,"LIP GLOS PICOLE FABELLA",16.99
Monofasico,30049045,"RESFEDRYL C/5 COMP",4.0
Monofasico,33049990,"CARMED KIDS HID LAB BG 10G TORTA MACA",44.99
Monofasico,30049069,"CLONAZEPAM(B1) 2MG 30CPR GEO",20.0
Monofasico,30049039,"PAMELOR (C1) 10 MG X 30 CPS GEL DUR",37.0
Monofasico,30049099,"MINILAX PEDIATRICO UNIDADE",46.0
Monofasico,33059000,"CR PENT KOLENE 500ML CRONOGRAMA(E)*",16.99
Monofasico,30049069,"BASE BELLE ANGEL COR",24.99
Monofasico,30049069,"HERVIRAX 5% CR 10G (ACICLOV) PHARLA",10.0
Monofasico,30049069,"ACICLOVIR 200MG C/ 25 CP",30.0
Monofasico,30049099,"PERMANGANATO POT (PERMASSIM) C 10 CP",3.0
Monofasico,30066000,"CIPROTERONA+ETINIL 2MG+0,035MG C/21 CP",17.0
Monofasico,30049099,"NENE DENT GEL C/ 10 GR",20.0
Monofasico,30049042,"ATENOLOL 50MG C/30 COMP REV GEN SANDOZ",8.0
Monofasico,30049069,"DIPIRONA 500MG C 10 CP",4.0
Monofasico,30049045,"PARACETAMOL 750MG 20CPR BLF",10.0
Monofasico,30049069,"KOID D 120ML",51.52
Monofasico,30049069,"XUXINHA GRANDE CORES DIVERSAS",1.49
Monofasico,30045090,"ALGINAC RETARD 1+100+100+100MG CX 10 COM REV",72.26
Monofasico,33059000,"AG. OXIG.CREM. PROF. MARCIA 20V",15.0
Monofasico,33059000,"AG. OXIG.CREM. PROF. MARCIA 20V",15.0
Monofasico,30049039,"PREGABALINA 75 MG CAPS BL X 30",60.0
Monofasico,30049064,"ALPRAZOLAM 2MG C/30",40.0
Monofasico,30049069,"CAPTOPRIL 25MG C 30 CP",5.0
Monofasico,30049079,"HIDROCLOROTIAZIDA 25MG C/30",3.0
Monofasico,30045030,"BEDOZE 5MG 2AMP",44.22
Monofasico,30043981,"LEVOID 112MCG CPR 1X30-ETICO",33.54
Monofasico,33072010,"DESOD AER DOVE CLINICAL CLEAN ORIG WOMAM 150ML *(",21.99
Monofasico,30049045,"PARACETAMOL 750MG 20CPR BLF",12.0
Monofasico,30044990,"DORFLEX 24CP",17.6
Monofasico,30049029,"DIPIRONA MONOIDRATADA 1G 10 COMPR VITAMEDIC",15.0
Monofasico,30049045,"RESFEDRYL C/20 (PARAC+ASSOC) CIENCE",15.0
Monofasico,30049099,"HISTAMIN XPE 2MG/5ML C/100ML",22.0
Monofasico,30043939,"FORMULA",30.0
Monofasico,30049079,"PIOGLITAZONA 30 MG C/30 COMP",83.98
Monofasico,30049069,"OMEPRAZOL 20MG CAPS C/56 TEUTO",18.0
Monofasico,30049029,"SAL DE FRUTA ENO LARANJA C/2",18.6
Monofasico,30049049,"NITROFURANT TEU 100MG CAPS C/28",15.0
Monofasico,33059000,"DESC LIGHTNER 50G AMETISTA",11.99
Monofasico,33059000,"AGUA OX FARMA",2.99
Monofasico,33072090,"DESODORANTE ROLLON MONANGE SENSIVEL SEM PERFUME 1X",9.99
Monofasico,30049029,"SAL DE FRUTA ENO LARANJA C/2",4.640000000000001
Monofasico,30049029,"SONRISAL ENV C/ 2 COMP",5.5600000000000005
Monofasico,33041000,"BATOM LIQUIDO MATTE MAXLOVE 48HS 253",19.99
Monofasico,33041000,"BRILHO LABIAL SARAH BEAUTY",21.99
Monofasico,30049069,"MECLIN 50 MG C/ 15 CPRS NEUTRO",47.809999999999995
Monofasico,30049059,"FORXIGA 10MG C 30COMP",154.0
Monofasico,30066000,"CLIC 0,10+0,02MG C 21 COMP REV",25.16
Monofasico,30066000,"CLIC 0,10+0,02MG C 21 COMP REV",24.84
Monofasico,30045030,"CITOBE C/ 30 CPR",84.61
Monofasico,30049099,"NORIPURUM EV 20MG 5AMP 5ML",94.57
Monofasico,30049029,"ARTROSIL 160MG CPS 1X10-ETICO",31.999999999999996
Monofasico,30049049,"MIORRELAX",15.0
Monofasico,30049059,"ESCITALOPRAM 20MG C/30",40.5
Monofasico,30041012,"AMOXICILINA 500MG 21CPS. GEN.",27.0
Monofasico,30049069,"NEOCOPAN COMPOSTO 20 CO",18.0
Monofasico,30049039,"AERODINI SPRAY 200 DS SALBUTAMOL TEU.",31.5
Monofasico,30049069,"DIPIRONA 1G 10CPR (NATULAB)",10.0
Monofasico,30049079,"TADALAFILA 20 MG X 4 CPR REV",10.0
Monofasico,30043999,"CELERG XPE 120ML - L",27.23
Monofasico,30049069,"BENEGRIP 500MG C/ 6 COMPRIMIDOS",21.77
Monofasico,30049067,"NARIDRIN 12 HORAS AD GTS 30 ML (-)",20.0
Monofasico,30049079,"SUMAXPRO",38.8
Monofasico,30049069,"DORALGINA C/20CP (NQO)",15.0
Monofasico,33049990,"BASILICAO",19.99
Monofasico,30049077,"EMSCORT POMADA 20MG",21.6
Monofasico,30049069,"DORALGINA C/20CP (NQO)",15.0
Monofasico,33049990,"PROT SOLAR NIVEA SUN F 60 150ML",49.99999999999999
Monofasico,34012010,"SABONETE LIQUIDO GLICERINADO 2 250ML ISABABY",19.99
Monofasico,33059000,"COND SEDA BOMBA DE NUTRICAO",14.99
Monofasico,30049069,"ELASTICO MEIA PRETO C 6 UND",7.98
Monofasico,33059000,"AGUA OX FARMA",8.97
Monofasico,30049066,"METRONIDAZOL 400MG",20.0
Monofasico,30043939,"FORMULA",30.0
Monofasico,30043939,"FORMULA",30.0
Monofasico,30049029,"SAL DE FRUTA ENO LIMAO 100G",26.299999999999997
Monofasico,30049099,"SIMETICONA 40MG",12.0
Monofasico,30043939,"NATIFA PRO 1/0 5 MG C/ 28 CPRS POS.",95.68
Monofasico,30049079,"NIMESULIDA 100MG C 12 CPO",10.0
Monofasico,30049039,"DEGEN 15000UI C/4 CAPS BIOLAB",38.0
Monofasico,30049039,"BACLOFENO 10MG 60CPR (TEUTO)",64.0
Monofasico,33043000,"ESM IMPALA LUA",4.99
Monofasico,33043000,"ESM RISQE RENDA 8ML",5.49
Monofasico,33059000,"MASC CAP LOLA XAPADINHA DISCIPLINA 450G",53.99
Monofasico,30049024,"DORMEC INFANTIL",2.0
Monofasico,33072090,"DES DILLETTE COOL WAVE GEL 45G",23.85
Monofasico,33051000,"SH TRESEMME CACHOS DEFINIDOS 400ML",14.989999999999998
Monofasico,33072010,"DES REXONA MASC V8 150ML",18.99
Monofasico,30043939,"JUNNO 100MG C 30 CAPS",79.66
Monofasico,33051000,"SH SEDA 300ML CACHOS DEFINIDOS+COND 190ML(E)*",19.99
Monofasico,30049029,"SONRISAL ENC C/2 COMP",2.79
Monofasico,33049100,"TALCO BARLA 140G ANTISEPTICO",9.99
Monofasico,30043999,"PREDNISOLONA 3,0MG/ML",15.200000000000001
Monofasico,30049045,"TYLEMAX 200MG",9.87
Monofasico,30049069,"MAXALGINA GTS FR C/ 20 ML (-)",4.93
Monofasico,30049069,"SAND STRASS PRETA CRISTAL 38",125.99000000000001
Monofasico,33043000,"GLOSS GIRL SHINE PICOLE",16.99
Monofasico,34011190,"SABONETE DOVE HIDRATACAO BALANCEADA 75G *(5)2)",4.79
Monofasico,33049990,"BASILICAO",19.99
Monofasico,30049069,"DIPIRONA 1G 10CPR (NATULAB)",10.0
Monofasico,30049029,"BUPROVIL 600MG CPR C/30-MT",15.0
Monofasico,30049079,"TIMOPTOL OFT 0,5% 5ML",20.830000000000002
Monofasico,30049029,"CETOPROFENO 150MG C/10CP",30.0
Monofasico,30049069,"KIT BELEZA DOUGHNUT",19.99
Monofasico,33049990,"CARMED FINI 10G BEIJOS CIMED",29.99
Monofasico,30049069,"ONDANSETRONA 4MG 10CPR GEO",24.1
